mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
1.47058823529,1.0,1.0,1.0,1.0,1.0,1.82352941176,2.0,1.3529411764700001,1.0,1.0,1.0,1.11764705882,1.0,1.0,1.0,1.0,1.0,1.58823529412,2.0,Indirect,1.0,1,2.0,2.0,1,1396,1.0,1.0,1.4166666666699999,1.0,1.000000000000003,1.4705882352900026,0.9999999999999956,1.4166666666700007,-2.0,0.9999999999999973,10.00490196078
1.3057953144299999,1.0,1.12946979038,1.0,1.1541307028399999,1.0,1.6670776818700002,2.0,1.71393341554,2.0,1.00739827374,1.0,1.02096177559,1.0,1.0542540074,1.0,1.00616522811,1.0,1.9001233045599997,2.0,Fabrication,1.0,1,1.93607305936,2.0,1,1396,1.0,1.0,1.4166666666699999,1.0,1.0000000000000033,1.3057953144300025,1.0073982737399951,1.416666666670001,-1.9360730593599997,0.9999999999999973,9.68689508979
1.5,1.5,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Accessories,1.0,1,2.0,2.0,1,1396,1.0,1.0,1.4166666666699999,1.0,1.000000000000003,1.5000000000000029,0.9999999999999956,1.4166666666700007,-2.0,0.9999999999999973,9.91666666667
1.0,1.0,2.0,2.0,2.0,2.0,1.9574468085099999,2.0,1.6170212766,2.0,1.93617021277,2.0,1.02127659574,1.0,1.0,1.0,1.51063829787,2.0,2.0,2.0,OCF,1.0,1,2.0,2.0,1,1447,1.0,1.0,1.33333333333,1.0,1.0000000000000058,1.0000000000000029,1.9361702127699951,1.3333333333300035,-1.9999999999999998,0.9999999999999969,10.29078014184
1.5,1.5,2.0,2.0,2.0,2.0,1.0,1.0,1.8333333333300001,2.0,1.0,1.0,1.0,1.0,1.6666666666699999,2.0,1.0,1.0,2.0,2.0,Antenna,1.0,1,2.0,2.0,1,1547,1.0,1.0,1.25,1.0,1.0000000000000029,1.5000000000000027,0.9999999999999959,1.2500000000000009,-2.0,0.9999999999999974,9.75
1.23954372624,1.0,1.1825095057,1.0,1.22813688213,1.0,1.44486692015,1.0,1.74144486692,2.0,1.01520912548,1.0,1.0,1.0,1.00380228137,1.0,1.0,1.0,1.9543726235699999,2.0,Accessories/OEM,1.0,1,1.9811320754700001,2.0,1,1836,1.0,1.0,1.25,1.0,1.0000000000000033,1.2395437262400024,1.0152091254799955,1.2500000000000013,-1.9811320754700001,0.9999999999999973,9.48588492719
1.26,1.0,1.34,1.0,1.24,1.0,1.4,1.0,1.88,2.0,1.0,1.0,1.06,1.0,1.02,1.0,1.0,1.0,1.5,1.5,Indirect,1.0,1,1.8181818181799998,2.0,1,1836,1.0,1.0,1.25,1.0,1.000000000000003,1.2600000000000025,0.9999999999999957,1.250000000000001,-1.8181818181799998,0.9999999999999976,9.38818181818
1.55555555556,2.0,1.22222222222,1.0,1.22222222222,1.0,1.44444444444,1.0,1.6666666666699999,2.0,1.0,1.0,1.0,1.0,1.22222222222,1.0,1.0,1.0,1.8888888888900002,2.0,Unknown,1.0,1,2.0,2.0,1,1836,1.0,1.0,1.25,1.0,1.0000000000000029,1.5555555555600027,0.9999999999999959,1.2500000000000009,-2.0,0.9999999999999974,9.80555555556
1.0,1.0,2.0,2.0,2.0,2.0,1.8529411764700001,2.0,1.5588235294100001,2.0,1.8529411764700001,2.0,1.08823529412,1.0,1.7941176470599998,2.0,1.8529411764700001,2.0,2.0,2.0,User Interfaces,1.04545454545,1,1.8636363636400002,2.0,2,2032,1.0,1.0,1.30769230769,1.0,2.0000000000000053,1.0000000000000042,1.852941176469993,1.3076923076900016,-1.8636363636399997,0.9999999999999978,11.157959687370003
1.33333333333,1.0,2.0,2.0,2.0,2.0,1.77777777778,2.0,1.11111111111,1.0,1.6666666666699999,2.0,1.11111111111,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Accessories/OEM,1.0,1,2.0,2.0,1,2032,1.0,1.0,1.30769230769,1.0,1.0000000000000047,1.3333333333300026,1.666666666669995,1.3076923076900024,-1.9999999999999998,0.9999999999999972,10.4188034188
