mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
2.0,2.0,3.0,3.0,3.0,3.0,3.8723404255300005,4.0,2.6170212766,3.0,1.9574468085099999,2.0,1.06382978723,1.0,1.1276595744700002,1.0,3.97872340426,5,5.0,5.0,OCF,1.0,1.0,5.0,5.0,1,1447,1.0,1.0,2.33333333333,1.0,4.689759345751419,-1.909605336613463,-0.16314323160525163,1.3317861209835835,-1.491285032205761,-4.383233579618558,31.95035460993
2.33333333333,2.5,5.0,5.0,5.0,5.0,1.0,1.0,3.33333333333,3.5,1.16666666667,1.0,1.0,1.0,1.6666666666699999,2.0,1.0,1,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,1,1547,1.0,1.0,2.0,1.0,2.959702949556588,0.22784079647810462,1.5958135099798456,2.1385813375804976,-1.0700462364584011,-3.7900385335031412,26.5
2.35741444867,2.0,2.1825095057,2.0,2.22813688213,2.0,2.4676806083700003,2.0,3.0494296577900006,3.0,1.06844106464,1.0,1.0,1.0,1.02281368821,1.0,1.22053231939,1,4.86311787072,5.0,Accessories/OEM,1.0,1.0,4.92452830189,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,2.635790829055827,-0.6409808074041924,0.9602198143876616,1.873593144587474,-1.180109429471439,-3.961357199582114,26.89062462634
2.34,2.0,2.34,2.0,2.24,2.0,2.32,2.0,2.96,3.0,1.02,1.0,1.06,1.0,1.06,1.0,1.0,1,3.5,3.5,Indirect,1.0,1.0,4.27272727273,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,2.200886742085444,-0.5790428086106851,0.30873406473964016,1.9378431537322904,-0.8480696944515934,-3.152532555961227,24.44939393939
2.33333333333,3.0,2.22222222222,2.0,2.22222222222,2.0,2.33333333333,2.0,3.22222222222,3.0,1.0,1.0,1.0,1.0,1.6666666666699999,1.0,1.0,1,4.66666666667,5.0,Unknown,1.0,1.0,5.0,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,2.5852489945941675,-0.534603582145599,0.8566600933622665,2.0120757690678843,-1.0592457946127696,-3.893943592995947,27.13888888888
2.0,2.0,3.0,3.0,3.0,3.0,3.3529411764700003,4.0,2.67647058824,3.0,2.5,3.0,1.08823529412,1.0,3.4705882352900006,4.0,4.52941176471,5,5.0,5.0,User Interfaces,1.1818181818200002,1.0,4.45454545455,5.0,3,2032,1.0,1.0,2.15384615385,1.0,6.213184748471578,-1.6072056274076723,-0.4976389391151363,1.381995009186503,-1.6350207532045895,-4.49448017358076,36.40785684905
1.6666666666699999,1.0,3.0,3.0,3.0,3.0,3.22222222222,4.0,1.44444444444,1.0,2.77777777778,3.0,1.44444444444,1.0,4.0,4.0,1.0,1,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,2032,1.0,1.0,2.15384615385,1.0,3.937081517410698,-1.4153408606934366,0.26817254046441175,0.901835842783693,-0.9284968496985935,-4.212194267832042,30.7094017094
2.33333333333,3.0,3.66666666667,3.0,4.33333333333,4.0,2.0,2.0,1.6666666666699999,1.0,1.6666666666699999,2.0,1.0,1.0,3.33333333333,3.0,2.33333333333,3,2.0,2.0,Raw PCB,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,3.6994508946256017,-0.7617719746799696,-1.1268208035594043,1.544031113795963,0.08480190599109944,-2.526704489254119,25.33333333333
3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,OCF,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,3.1379689439013507,-1.6786485739412518,-1.8771055979046505,2.7020433114172278,-0.562685780465862,-3.056419548379075,29.0
4.0,4.0,1.0,1.0,1.0,1.0,4.5,4.5,4.5,4.5,1.5,1.5,1.0,1.0,2.0,2.0,5.0,5,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,4.536670591216621,-2.155390094508932,-2.6653960534989025,3.196404099746114,-0.8981400095060679,-3.2543646313966423,33.5
3.25,3.5,1.25,1.0,1.25,1.0,4.0,4.0,3.75,4.5,1.0,1.0,1.0,1.0,3.0,2.5,1.5,1,1.5,1.5,Elect Comp,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,2.2787193809791777,-1.5408064381395827,-2.0328221720772026,2.8072357557599736,-0.20683239323416708,-2.7942384207321265,28.0
1.2857142857100001,1.0,1.8571428571400002,2.0,1.8571428571400002,2.0,2.2857142857099997,2.0,1.7142857142899999,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.2857142857099997,3,4.57142857143,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2269,1.0,1.0,1.0,1.0,4.143988046767182,-1.001347250269032,0.3522211286518191,0.8392043859699256,-0.9188102879169151,-3.844055085418357,26.14285714285
1.875,1.0,3.875,4.0,3.875,4.0,1.0,1.0,3.125,3.5,1.125,1.0,1.0,1.0,1.125,1.0,1.0,1,3.5,3.5,Antenna,1.0,1.0,4.16666666667,5.0,2,2420,1.7083333333300001,1.0,3.16666666667,3.0,2.723885217805656,0.37406465213627826,0.8921272927559522,1.8949209443677573,-0.7942482889866591,-2.9629975603525964,25.79166666667
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,2420,1.7083333333300001,1.0,3.16666666667,3.0,3.3682373587742562,0.2254824409632213,1.214823546169676,1.9020408679219365,-0.943119993826476,-3.9394357554099906,29.875
5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Accessories,1.0,1.0,5.0,5.0,5,2420,1.7083333333300001,1.0,3.16666666667,3.0,3.3941151533646834,0.8714990674184261,1.2942139808371773,2.7714753204482907,-1.2434078854820434,-3.9962915327751545,33.875
2.5,2.0,4.375,5.0,4.25,5.0,2.25,2.0,3.0,3.0,2.375,2.0,1.0,1.0,1.125,1.0,1.0,1,4.625,5.0,Indirect,1.0,1.0,5.0,5.0,4,2420,1.7083333333300001,1.0,3.16666666667,3.0,3.8097694176847043,-0.13413598639869923,0.8721195014936721,1.8640358683615945,-1.128058995653856,-3.9725954742695304,32.75
2.11538461538,2.0,3.7692307692300004,4.0,3.80769230769,4.0,1.8076923076900002,1.5,2.98076923077,3.0,1.67307692308,2.0,1.0,1.0,1.84615384615,2.0,1.07692307692,1,4.82692307692,5.0,Unknown,1.0,1.0,4.65079365079,5.0,1,2420,1.7083333333300001,1.0,3.16666666667,3.0,3.1375585382984443,-0.23173914772238668,1.106331127081232,1.8019594406137287,-1.1588331162540717,-3.810740968454538,28.8527167277
2.1008591707099997,2.0,3.4516249533099996,3.0,3.4514381770599996,3.0,1.80276428838,1.0,2.7304818827,3.0,1.4187523347,1.0,1.06555846096,1.0,1.80351139335,2.0,3.06425102727,3,4.39540530445,5.0,Fabrication,1.00879443019,1.0,4.73689996336,5.0,2,2420,1.7083333333300001,1.0,3.16666666667,3.0,4.391572116972259,-0.374079087571217,0.42661838348335235,1.6155268500130167,-1.1130807786102705,-3.7379395491491407,31.00227825607
2.0,2.0,3.08860759494,3.0,3.08860759494,3.0,2.36708860759,2.0,4.8860759493699994,5.0,1.4810126582299998,1.0,1.07594936709,1.0,2.0,2.0,3.0759493670899998,3,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2467,1.0,1.0,1.3529411764700001,1.0,4.3069407259864665,-0.7168004099442022,0.5976832331612183,2.6152075166057878,-1.5768220206197692,-4.273466444510685,31.23901712584
3.35555555556,4.0,2.8,3.0,3.04444444444,3.0,3.37777777778,4.0,4.11111111111,5.0,2.57777777778,3.0,1.1555555555600001,1.0,3.71111111111,4.0,2.15555555556,1,3.02222222222,2.0,Elect Comp,1.0,1.0,4.87096774194,5.0,1,2493,1.0,1.0,3.66666666667,5.0,4.033634029938728,-1.3298142388654024,-1.2402214243937812,2.929121123275452,-0.8493783034184579,-3.457899855380216,35.004301075289995
2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,2493,1.0,1.0,3.66666666667,5.0,3.197995215495179,-2.0742254532355555,-0.3811849672658547,2.6283874492253116,-1.6209870314266654,-4.848506544014272,36.66666666667
1.6666666666699999,2.0,4.88888888889,5.0,4.88888888889,5.0,1.8888888888900002,1.0,2.22222222222,2.0,2.1111111111099996,2.0,1.0,1.0,2.44444444444,3.0,2.77777777778,1,3.0,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,2,2500,1.4166666666699999,1.0,1.125,1.0,4.483189038677373,-0.5447412298104586,-0.3880334222141435,1.404646193997656,-0.41561294671346327,-3.064565121467837,27.65277777778
2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,1.16666666667,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,2608,1.0,1.0,1.0,1.0,2.5585962514776317,-0.6437159589361214,1.0546279355420982,1.901174204975711,-1.1907599990675213,-4.027381339838642,26.16666666667
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,1.0,1.0,1,2608,1.0,1.0,1.0,1.0,2.3602645022132283,-0.6693719475928578,1.1402016859866413,1.5744131884628099,-2.300568591956311,-3.4541791083097033,22.0
5.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,1,2675,1.23076923077,1.0,1.84615384615,1.0,2.2851462528677127,0.5243874808808715,-0.4359784611871706,4.194174968148255,-0.3644041094647138,-2.4365121248650214,28.07692307692
2.07894736842,2.0,5.0,5.0,5.0,5.0,1.05263157895,1.0,3.07894736842,3.0,2.7368421052599996,3.0,1.0,1.0,1.8684210526299998,2.0,4.05263157895,5,5.0,5.0,Accessories/OEM,1.0,1.0,4.92307692308,5.0,2,2675,1.23076923077,1.0,1.84615384615,1.0,5.972105734858269,-0.1658908304470422,0.8387951493201717,1.7852637442346864,-1.343814854785727,-3.9300104700602283,31.868421052629998
2.00751879699,2.0,2.68421052632,3.0,2.68045112782,3.0,2.7368421052599996,2.0,2.65413533835,3.0,2.01879699248,2.0,1.0150375939799998,1.0,2.6766917293200003,3.0,4.43609022556,5,4.98872180451,5.0,Elect Comp,1.0,1.0,4.71929824561,5.0,1,2707,1.0,1.0,1.13043478261,1.0,5.48024926692333,-1.3817697246271403,-0.07091510142881668,1.4584399148624045,-1.4577623327333042,-4.228360727172481,31.383567614669996
2.5426356589099997,2.0,4.99612403101,5.0,4.99612403101,5.0,1.21317829457,1.0,3.9341085271300007,5.0,1.9844961240299999,2.0,1.3023255814,1.0,2.0077519379799997,2.0,4.52713178295,5,4.04651162791,5.0,Fabrication,1.0,1.0,4.45454545455,5.0,2,2923,2.05,2.0,3.6,4.0,5.677062327536346,-0.0745820699000247,0.07223102862947428,2.3655262148660263,-1.3507430491935026,-3.551093656679254,34.662684989430005
2.0,2.0,3.0,3.0,3.0,3.0,1.625,1.5,2.75,3.0,1.125,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,4.0,5.0,1,2972,1.2857142857100001,1.0,1.57142857143,1.0,2.8139294697619928,-0.2331632161932258,1.294615499844094,1.6310289368706536,-1.326640797093848,-3.7700464682728763,25.35714285714
2.0,2.0,4.0,4.0,4.0,4.0,1.1052631578899998,1.0,3.0,3.0,1.26315789474,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.25,1.0,3.66666666667,5.0,1,2972,1.2857142857100001,1.0,1.57142857143,1.0,2.9422834990446214,0.0628200578491058,1.5144253976578763,1.773783039383561,-1.4264896171128385,-3.6301287885025384,25.14223057644
1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Fabrication,1.0,1.0,5.0,5.0,1,3999,1.0,1.0,1.0,1.0,2.4803024386708956,-1.789794937104341,0.4060353559914027,0.3059486218371677,-0.9309193464542427,-4.265528075881404,25.0
