mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,RiskSum,comp1,comp2,comp3,comp4,comp5,comp6
3.0,3.0,3.0,3.0,3.0,3.0,2.4285714285699997,2.0,4.28571428571,4.0,1.14285714286,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Elect Comp,1.0,1.0,5.0,5.0,1,83,1.0,1.0,1.0,1.0,28.857142857139998,-0.6595986323876978,-1.5476602953307395,0.5742749661667597,-1.5898873032389929,0.2848143931934027,0.3247696623676065
1.7,2.0,3.0,3.0,3.0,3.0,2.9,3.0,3.1,4.0,1.6,2.0,1.3,1.0,2.0,2.0,1.8,1,5.0,5.0,Fabrication,2.0,1.0,4.0,5.0,1,83,1.0,1.0,1.0,1.0,28.4,0.2001123804677531,-1.2097484296701309,1.259809378140336,-0.2645498875030707,-0.43380578572093154,-0.02708090223467446
2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,5,473,1.0,1.0,1.0,1.0,31.0,-0.09896949486797972,-1.410562179611774,1.3456317332241343,1.0912157229412667,0.587488201055778,3.5625804253073188
1.9894736842099998,2.0,5.0,5.0,5.0,5.0,1.0789473684200002,1.0,4.78421052632,5.0,2.22631578947,2.0,1.05789473684,1.0,2.0,2.0,3.96842105263,5,4.76315789474,5.0,Fabrication,1.15094339623,1.0,4.71698113208,5.0,2,630,1.0434782608700002,1.0,2.5652173913,1.0,33.34504123311,2.3694160446617536,-0.6002615765864071,-1.5121563986414892,-1.0587518929972737,0.6481091450239056,0.02670805619744073
3.18518518519,4.0,1.22222222222,1.0,1.85185185185,2.0,4.18518518519,5.0,2.37037037037,1.0,2.0,2.0,1.0,1.0,1.25925925926,1.0,4.40740740741,5,2.44444444444,2.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,920,1.0,1.0,1.4166666666699999,1.0,30.268518518529998,1.6616571302857965,2.380793269411452,1.6378890590841808,-0.32227768149471175,-0.4431922581420538,-0.14807276518738755
2.78947368421,3.0,5.0,5.0,5.0,5.0,1.1052631578899998,1.0,1.7894736842099996,1.0,1.7894736842099996,2.0,1.0,1.0,3.0,3.0,2.1578947368400003,3,5.0,5.0,Elect Comp,1.0,1.0,4.2,5.0,1,1212,1.0,1.0,1.70588235294,1.0,27.5374613003,0.584523115622105,-1.1420082147016632,-0.3996977864605172,0.48802560587009247,-0.5787601363472052,-0.41918501545921005
1.38888888889,1.0,4.88888888889,5.0,4.88888888889,5.0,1.0,1.0,3.16666666667,3.0,1.0,1.0,1.0,1.0,1.8888888888900002,2.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1212,1.0,1.0,1.70588235294,1.0,25.15032679739,-0.6495888086322094,-1.835682790959808,-0.6576343233473401,0.0268977453903949,-0.6165311452394743,-0.39302881040625476
1.2,1.0,2.0,2.0,2.0,2.0,1.2,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1250,1.5416666666699999,1.0,3.75,4.0,27.69166666667,-0.6222719492571993,-1.5504122002390495,-1.1845566112570651,1.1079950509888552,0.8589027482364677,-1.2189888175903683
2.0,2.0,3.66666666667,4.0,3.66666666667,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,5.0,5.0,1,1250,1.5416666666699999,1.0,3.75,4.0,30.29166666667,-0.46455998040397023,-1.3501264094776158,-1.329908293139275,0.807177126079313,1.506764230923533,-0.9247533021224332
1.6666666666699999,1.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.66666666667,3.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,Fabrication,1.0,1.0,5.0,5.0,3,1250,1.5416666666699999,1.0,3.75,4.0,27.62500000001,-0.983323066951156,1.033624091126971,-2.483521873632604,1.3429257066217046,0.46204068583222396,0.9040054395595233
