mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,RiskSum,comp1,comp2,comp3,comp4,comp5,comp6
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2857142857099997,2.0,1.14285714286,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Elect Comp,1.0,1.0,3.0,3.0,1,83,1.0,1.0,1.0,1.0,21.428571428570002,-0.8118183222450526,-0.5012808469515404,-0.2145328719723133,0.49240389865842915,-0.30416252042095065,0.37874126954598414
1.7,2.0,2.0,2.0,2.0,2.0,1.9,2.0,1.9,2.0,1.6,2.0,1.2,1.0,2.0,2.0,1.4,1.0,3.0,3,Fabrication,1.5,1.0,2.5,3.0,1,83,1.0,1.0,1.0,1.0,21.7,-0.8118183222450525,-0.10128084695154022,-0.21453287197231283,0.4924038986584266,0.08155176528905023,0.2787412695459876
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.0,1.0,3.0,3.0,3,473,1.0,1.0,1.0,1.0,22.0,-0.8118183222450541,-0.5012808469515359,1.7854671280276873,0.4924038986584063,-0.018448234710958394,0.37874126954598863
1.8684210526299998,2.0,3.0,3.0,3.0,3.0,1.0789473684200002,1.0,2.8736842105299996,3.0,1.9105263157900003,2.0,1.03684210526,1.0,2.0,2.0,2.48421052632,3.0,2.8421052631599997,3,Fabrication,1.07547169811,1.0,2.8679245282999997,3.0,2,630,1.0434782608700002,1.0,1.78260869565,1.0,24.864220025039998,-0.6539235854050551,0.9829296793684623,0.785467128027672,-0.29020479699157886,-0.8921324452409494,-0.5423113620340225
1.8888888888900002,2.0,1.11111111111,1.0,1.74074074074,2.0,2.48148148148,3.0,1.6666666666699999,1.0,1.8148148148099998,2.0,1.0,1.0,1.25925925926,1.0,2.7037037037,3.0,1.2962962963,1,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,920,1.0,1.0,1.25,1.0,21.36111111111,0.891885381454949,1.2024228567484634,-0.21453287197231713,0.2424038986584258,0.3148850986190419,0.8602227510259868
1.89473684211,2.0,3.0,3.0,3.0,3.0,1.1052631578899998,1.0,1.3684210526299998,1.0,1.6315789473700002,2.0,1.0,1.0,2.0,2.0,1.5789473684200002,2.0,3.0,3,Elect Comp,1.0,1.0,2.6,3.0,1,1212,1.0,1.0,1.3529411764700001,1.0,20.531888544890002,-0.8118183222450525,0.07766652146845882,-0.21453287197231474,0.1394627221884233,0.6131307126590564,-0.5159955725640072
1.22222222222,1.0,2.88888888889,3.0,2.88888888889,3.0,1.0,1.0,2.16666666667,2.0,1.0,1.0,1.0,1.0,1.8888888888900002,2.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,1212,1.0,1.0,1.3529411764700001,1.0,19.63071895425,-0.8118183222450531,-0.5012808469515423,-0.2145328719723164,0.13946272218842834,-0.18511490138094283,-0.6212587304540144
1.2,1.0,2.0,2.0,2.0,2.0,1.1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,1250,1.375,1.0,2.29166666667,2.0,20.96666666667,-0.8118183222450525,-0.5012808469515431,-0.2145328719723262,-0.7992627680115716,-0.018448234710949404,-0.5212587304540124
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,3.0,3.0,1,1250,1.375,1.0,2.29166666667,2.0,21.66666666667,-0.8118183222450525,-0.501280846951543,-0.21453287197232612,-0.7992627680115716,-0.01844823471094836,-0.6212587304540126
1.33333333333,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Fabrication,1.0,1.0,3.0,3.0,2,1250,1.375,1.0,2.29166666667,2.0,20.0,1.1881816777549485,-0.5012808469515395,0.7854671280276747,-0.7992627680115807,-0.018448234710953883,-0.6212587304540138
1.8181818181799998,2.0,2.0454545454499997,2.0,2.0454545454499997,2.0,1.1818181818200002,1.0,1.95454545455,2.0,1.04545454545,1.0,1.09090909091,1.0,1.54545454545,2.0,1.04545454545,1.0,1.8181818181799998,1,Accessories/OEM,1.0,1.0,3.0,3.0,1,1250,1.375,1.0,2.29166666667,2.0,20.166666666659996,0.3699998595749489,-0.45582630150154196,-0.21453287197232543,-0.7992627680115709,0.02700631073904872,-0.4394405486340131
2.0,2.0,2.0,2.0,2.0,2.0,1.51724137931,2.0,2.65517241379,3.0,1.51724137931,2.0,1.0,1.0,1.0,1.0,2.96551724138,3.0,3.0,3,User Interfaces,1.0,1.0,2.73913043478,3.0,1,1396,1.0,1.0,1.7916666666699999,2.0,23.18596951524,-0.8118183222450545,1.464236394428461,-0.21453287197232823,-0.29926276801156976,-0.6736206485009505,-0.10401735114402157
1.8333333333300001,2.0,1.0,1.0,1.16666666667,1.0,2.33333333333,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,2.7142857142900003,3.0,1,1396,1.0,1.0,1.7916666666699999,2.0,20.17261904762,-0.811818322245051,-0.5012808469515411,-0.214532871972319,-0.29926276801157453,0.48155176528904103,0.7120746028759924
1.58823529412,2.0,1.0,1.0,1.0,1.0,1.88235294118,2.0,1.3529411764700001,1.0,1.0,1.0,1.11764705882,1.0,1.41176470588,1.0,1.0,1.0,2.17647058824,3,Indirect,1.0,1.0,3.0,3.0,1,1396,1.0,1.0,1.7916666666699999,2.0,19.32107843138,0.011711089514949523,-0.5012808469515412,-0.21453287197231785,-0.29926276801157486,0.6286105888190449,0.261094210725993
1.8816276202200002,2.0,1.48458692972,1.0,1.4734895191100001,1.0,1.8680641183700002,2.0,1.96300863132,2.0,1.01479654747,1.0,1.02836004932,1.0,1.27866831073,1.0,1.08754623921,1.0,2.80024660912,3,Fabrication,1.0,1.0,2.8698630137,3.0,1,1396,1.0,1.0,1.7916666666699999,2.0,20.583847806130002,-0.6120649313650517,-0.41373460774154125,-0.2145328719723208,-0.29926276801157187,0.01854313396904561,0.24680538791598752
1.8333333333300001,1.5,1.0,1.0,1.0,1.0,2.66666666667,3.0,1.5,1.5,1.33333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,Accessories,1.0,1.0,3.0,3.0,1,1396,1.0,1.0,1.7916666666699999,2.0,22.125,-0.8118183222450515,0.49871915304846076,-0.21453287197232165,-0.29926276801157525,0.4815517652890379,1.045407936215991
2.0,2.0,2.0,2.0,2.0,2.0,1.9574468085099999,2.0,2.0,2.0,1.9574468085099999,2.0,1.04255319149,1.0,1.1276595744700002,1.0,2.48936170213,3.0,3.0,3,OCF,1.0,1.0,3.0,3.0,1,1447,1.0,1.0,1.6666666666699999,1.0,23.24113475178,-0.8118183222450529,0.9880808551784608,-0.21453287197232324,-0.1742627680115731,-0.018448234710954192,0.3361880780559856
1.8333333333300001,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.16666666667,1.0,1.0,1.0,1.6666666666699999,2.0,1.0,1.0,3.0,3,Antenna,1.0,1.0,3.0,3.0,1,1547,1.0,1.0,1.5,1.0,20.16666666667,-0.8118183222450528,-0.5012808469515423,-0.21453287197231732,-0.007596101341572387,-0.018448234710943822,-0.6212587304540127
1.9581749049400001,2.0,2.0,2.0,2.0,2.0,1.84790874525,2.0,1.9353612167299998,2.0,1.0646387832700002,1.0,1.0,1.0,1.01520912548,1.0,1.1102661597,1.0,2.9087452471499997,3,Accessories/OEM,1.0,1.0,2.9622641509400003,3.0,1,1836,1.08333333333,1.0,1.4166666666699999,1.0,20.30256833346,-0.7205635693950517,-0.39101468725154087,-0.21453287197231663,0.07573723198842755,0.046190548559048146,0.22665001479598762
