mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,RiskSum,comp1,comp2,comp3,comp4,comp5,comp6
2.27272727273,2.0,3.0909090909099994,3.0,3.0909090909099994,3.0,1.1818181818200002,1.0,2.8181818181800002,3.0,1.04545454545,1.0,1.13636363636,1.0,1.54545454545,2.0,1.09090909091,1,3.22727272727,2.0,Accessories/OEM,1.0,1.0,5.0,5.0,1,1250,1.5416666666699999,1.0,3.75,4.0,26.609848484839997,-0.9116526029934089,0.5282376991242568,-1.0850244796364397,0.20646549336759487,1.7807326002744448,-0.3425605536332218
3.0,3.0,3.0,3.0,3.0,3.0,1.79310344828,2.0,4.551724137930001,5.0,1.6551724137900001,2.0,1.0,1.0,1.0,1.0,4.9310344827599994,5,5.0,5.0,User Interfaces,1.0,1.0,4.47826086957,5.0,1,1396,1.0,1.0,2.58333333333,2.0,32.99262868566,2.9284727888565896,-1.2444895736057369,-0.4737392131764368,-1.5270768263824086,0.6140659336044445,-0.34256055363322613
2.16666666667,2.0,1.0,1.0,1.33333333333,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,Unknown,1.0,1.0,4.42857142857,5.0,1,1396,1.0,1.0,2.58333333333,2.0,27.17857142857,-1.0025616939034034,-1.2444895736057404,1.7331573385435683,1.0246473115475958,0.614065933604455,-0.34256055363321536
2.47058823529,2.0,1.0,1.0,1.0,1.0,3.2941176470599998,4.0,1.94117647059,1.0,1.0,1.0,1.11764705882,1.0,1.41176470588,1.0,1.0,1,3.76470588235,5.0,Indirect,1.0,1.0,5.0,5.0,1,1396,1.0,1.0,2.58333333333,2.0,26.58333333332,-1.0025616939034065,-0.009195455955741583,1.0272749856035652,1.0834708409575944,0.6140659336044506,-0.3425605536332165
2.42663378545,2.0,1.6202219482100002,1.0,1.6411837238,1.0,2.88532675709,3.0,2.9765721331700004,3.0,1.0172626387200001,1.0,1.02836004932,1.0,1.3353884093700001,1.0,1.17509247842,1,4.70036991369,5.0,Fabrication,1.0,1.0,4.74200913242,5.0,1,1396,1.0,1.0,2.58333333333,2.0,27.87034863098,-0.8274692154834059,-0.9448594872957435,0.618484095633566,0.048075178377595715,0.6140659336044513,-0.34256055363321625
2.83333333333,2.5,1.0,1.0,1.0,1.0,4.66666666667,5.0,2.0,2.0,1.33333333333,1.0,1.0,1.0,1.0,1.0,3.0,3,5.0,5.0,Accessories,1.0,1.0,5.0,5.0,1,1396,1.0,1.0,2.58333333333,2.0,31.41666666666,0.997438306096596,-1.2444895736057338,2.399824005213567,1.0246473115475927,0.6140659336044542,-0.3425605536332199
2.0,2.0,3.0,3.0,3.0,3.0,3.8723404255300005,4.0,2.6170212766,3.0,1.9574468085099999,2.0,1.06382978723,1.0,1.1276595744700002,1.0,3.97872340426,5,5.0,5.0,OCF,1.0,1.0,5.0,5.0,1,1447,1.0,1.0,2.33333333333,1.0,31.95035460993,1.9761617103565943,-1.244489573605734,1.6054977640735675,0.40762603494759164,0.3640659336044503,-0.3425605536332226
2.33333333333,2.5,5.0,5.0,5.0,5.0,1.0,1.0,3.33333333333,3.5,1.16666666667,1.0,1.0,1.0,1.6666666666699999,2.0,1.0,1,5.0,5.0,Antenna,1.0,1.0,5.0,5.0,1,1547,1.0,1.0,2.0,1.0,26.5,-1.0025616939034068,-1.2444895736057486,-1.2668426614564334,-0.30868602178240173,0.03073260027444736,-0.3425605536332166
2.35741444867,2.0,2.1825095057,2.0,2.22813688213,2.0,2.4676806083700003,2.0,3.0494296577900006,3.0,1.06844106464,1.0,1.0,1.0,1.02281368821,1.0,1.22053231939,1,4.86311787072,5.0,Accessories/OEM,1.0,1.0,4.92452830189,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,26.89062462634,-0.7820293745134067,-1.1076074443257455,0.20083794691356782,-0.024782346242403774,-0.1359340663955499,-0.342560553633215
2.34,2.0,2.34,2.0,2.24,2.0,2.32,2.0,2.96,3.0,1.02,1.0,1.06,1.0,1.06,1.0,1.0,1,3.5,3.5,Indirect,1.0,1.0,4.27272727273,5.0,1,1836,1.08333333333,1.0,1.8333333333300001,1.0,24.44939393939,-1.0025616939034099,0.2555104263942534,0.053157338543565,0.06464731154759555,-0.13593406639555325,-0.3425605536332148
