mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Fabrication,1.0,1.0,3.0,3.0,1,78603,1.0,1.0,1.2,1.0
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Elect Comp,1.0,1.0,2.0,2.0,1,78603,1.0,1.0,1.2,1.0
1.68181818182,2.0,1.0,1.0,1.0,1.0,1.95454545455,2.0,1.95454545455,2.0,1.13636363636,1.0,1.18181818182,1.0,2.0,2.0,1.04545454545,1.0,2.45454545455,3,Cable/Conn/Wire,1.0,1.0,2.71428571429,3.0,1,85081,1.04545454545,1.0,1.18181818182,1.0
1.72727272727,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.09090909091,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,OCF,1.0,1.0,3.0,3.0,1,85081,1.04545454545,1.0,1.18181818182,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.42307692308,1.0,2.0,2.0,1.34615384615,1.0,1.0,1.0,2.0,2.0,2.17307692308,2.0,3.0,3,Elect Comp,1.0,1.0,2.8,3.0,1,85081,1.04545454545,1.0,1.18181818182,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Fabrication,1.0,1.0,3.0,3.0,1,85740,1.0,1.0,1.0,1.0
1.85294117647,2.0,1.52685421995,2.0,1.56649616368,2.0,1.28388746803,1.0,1.97442455243,2.0,1.02173913043,1.0,1.00127877238,1.0,1.06265984655,1.0,1.03708439898,1.0,1.19948849105,1,Indirect,1.0,1.0,2.91310344828,3.0,1,103951,1.0,1.0,1.71428571429,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Accessories,1.0,1.0,3.0,3.0,1,103951,1.0,1.0,1.71428571429,1.0
1.82608695652,2.0,1.13043478261,1.0,1.13043478261,1.0,1.73913043478,2.0,1.47826086957,1.0,1.0,1.0,1.0,1.0,1.13043478261,1.0,1.0,1.0,1.26086956522,1,Accessories/OEM,1.0,1.0,3.0,3.0,1,103951,1.0,1.0,1.71428571429,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Fabrication,1.0,1.0,3.0,3.0,1,103951,1.0,1.0,1.71428571429,1.0
2.0,2.0,1.66666666667,2.0,1.66666666667,2.0,1.5,1.5,2.0,2.0,1.0,1.0,1.0,1.0,1.83333333333,2.0,1.0,1.0,2.66666666667,3,Unknown,1.0,1.0,3.0,3.0,1,103951,1.0,1.0,1.71428571429,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Elect Comp,1.0,1.0,3.0,3.0,1,106500,1.0,1.0,1.33333333333,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,106593,1.0,1.0,1.2,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.25,1.0,2.25,2.0,1.25,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1,Elect Comp,1.0,1.0,3.0,3.0,1,106593,1.0,1.0,1.2,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,Unknown,1.0,1.0,3.0,3.0,1,106593,1.0,1.0,1.2,1.0
1.87878787879,2.0,1.18181818182,1.0,1.18181818182,1.0,2.54545454545,3.0,1.81818181818,2.0,1.06060606061,1.0,1.0,1.0,2.09090909091,2.0,1.0,1.0,2.0303030303,3,Elect Comp,1.0,1.0,2.71428571429,3.0,1,152609,1.0,1.0,1.0,1.0
1.91549295775,2.0,1.23474178404,1.0,1.26291079812,1.0,1.90610328638,2.0,1.9765258216,2.0,1.02816901408,1.0,1.03755868545,1.0,1.50704225352,2.0,1.01408450704,1.0,2.16431924883,3,Fabrication,1.0,1.0,2.89333333333,3.0,1,153745,1.0,1.0,1.26086956522,1.0
1.93384223919,2.0,1.07888040712,1.0,1.08142493639,1.0,2.00254452926,2.0,1.89312977099,2.0,1.00508905852,1.0,1.03816793893,1.0,1.24936386768,1.0,1.17811704835,1.0,2.59796437659,3,Elect Comp,1.0,1.0,2.88255033557,3.0,1,173207,1.0,1.0,1.08333333333,1.0
1.89473684211,2.0,1.28947368421,1.0,1.26315789474,1.0,1.94736842105,2.0,1.97368421053,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,2.89473684211,3,Unknown,1.0,1.0,2.46428571429,3.0,1,173207,1.0,1.0,1.08333333333,1.0
1.76073619632,2.0,1.22699386503,1.0,1.18404907975,1.0,1.9754601227,2.0,1.92024539877,2.0,1.0,1.0,1.0245398773,1.0,1.46012269939,1.0,1.0,1.0,2.46012269939,3,Magnetics,1.0,1.0,2.89743589744,3.0,1,173207,1.0,1.0,1.08333333333,1.0
1.80152671756,2.0,2.0,2.0,2.0,2.0,1.93893129771,2.0,1.82442748092,2.0,1.93129770992,2.0,1.01526717557,1.0,2.0,2.0,2.59541984733,3.0,3.0,3,Elect Comp,1.0,1.0,2.9,3.0,1,173479,1.0,1.0,1.73913043478,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,OCF,1.0,1.0,3.0,3.0,1,179043,1.0,1.0,1.0,1.0
2.0,2.0,1.5,1.5,1.5,1.5,1.75,2.0,1.75,2.0,1.5,1.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,Elect Comp,1.0,1.0,3.0,3.0,1,179043,1.0,1.0,1.0,1.0
1.52631578947,2.0,2.0,2.0,2.0,2.0,1.78947368421,2.0,2.36842105263,2.0,1.10526315789,1.0,1.0,1.0,1.73684210526,2.0,1.10526315789,1.0,3.0,3,Elect Comp,1.0,1.0,3.0,3.0,1,179370,1.0,1.0,1.0,1.0
1.85714285714,2.0,2.0,2.0,2.0,2.0,1.57142857143,2.0,1.57142857143,1.0,1.28571428571,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,OCF,1.0,1.0,3.0,3.0,1,181625,1.0,1.0,1.0,1.0
1.97228144989,2.0,1.99147121535,2.0,1.99147121535,2.0,1.87420042644,2.0,2.27292110874,2.0,1.04264392324,1.0,1.00639658849,1.0,1.98081023454,2.0,1.65884861407,2.0,2.96588486141,3,Fabrication,1.0034965035,1.0,2.85664335664,3.0,2,183555,1.04166666667,1.0,1.20833333333,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.33333333333,1.0,2.0,2.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,3.0,3.0,1,183555,1.04166666667,1.0,1.20833333333,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,224090,1.0,1.0,1.66666666667,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.66666666667,2.0,2.0,2.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,OCF,1.0,1.0,3.0,3.0,1,230952,1.08333333333,1.0,1.29166666667,1.0
1.83678756477,2.0,1.72797927461,2.0,1.71761658031,2.0,1.94041450777,2.0,1.83419689119,2.0,1.22797927461,1.0,1.06994818653,1.0,1.86528497409,2.0,1.24611398964,1.0,2.73056994819,3,Elect Comp,1.0,1.0,2.88489208633,3.0,1,230952,1.08333333333,1.0,1.29166666667,1.0
1.2514619883,1.0,2.0,2.0,2.0,2.0,1.19298245614,1.0,1.9269005848,2.0,1.15497076023,1.0,1.08771929825,1.0,2.0,2.0,1.90935672515,2.0,1.16959064327,1,Magnetics,1.0,1.0,3.0,3.0,1,278751,1.20833333333,1.0,2.25,2.5
2.0,2.0,2.0,2.0,2.0,2.0,1.66666666667,2.0,2.66666666667,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,278751,1.20833333333,1.0,2.25,2.5
1.7,2.0,2.0,2.0,2.0,2.0,1.59827586207,2.0,1.83275862069,2.0,1.23448275862,1.0,1.10517241379,1.0,2.0,2.0,2.25689655172,3.0,1.91724137931,1,Elect Comp,1.00534759358,1.0,2.92513368984,3.0,1,278751,1.20833333333,1.0,2.25,2.5
2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Unknown,1.0,1.0,3.0,3.0,1,320323,1.08333333333,1.0,1.16666666667,1.0
1.72357723577,2.0,2.27100271003,2.0,2.29810298103,2.0,1.33062330623,1.0,1.9891598916,2.0,1.26558265583,1.0,1.0108401084,1.0,1.11382113821,1.0,1.18970189702,1.0,2.94037940379,3,Accessories/OEM,1.00377358491,1.0,2.85660377358,3.0,1,320323,1.08333333333,1.0,1.16666666667,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.02325581395,1.0,2.86046511628,3.0,1.90697674419,2.0,1.04651162791,1.0,2.0,2.0,2.67441860465,3.0,3.0,3,Antenna,1.03571428571,1.0,2.85714285714,3.0,1,320323,1.08333333333,1.0,1.16666666667,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Fabrication,1.0,1.0,3.0,3.0,2,323951,1.0,1.0,1.0,1.0
1.7,2.0,2.225,2.0,2.375,2.0,1.35,1.0,1.725,2.0,1.55,2.0,1.1,1.0,1.725,2.0,1.075,1.0,1.3,1,Cable/Conn/Wire,1.0,1.0,2.29411764706,3.0,1,328286,1.08333333333,1.0,2.16666666667,2.0
1.5,1.5,1.5,1.5,1.5,1.5,2.25,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.0,1,Magnetics,1.0,1.0,3.0,3.0,1,333875,1.125,1.0,1.79166666667,2.0
1.94444444444,2.0,1.0,1.0,1.0,1.0,2.05555555556,2.0,1.94444444444,2.0,1.05555555556,1.0,1.0,1.0,1.33333333333,1.0,1.0,1.0,2.88888888889,3,Fabrication,1.0,1.0,3.0,3.0,1,333875,1.125,1.0,1.79166666667,2.0
1.78010471204,2.0,1.24293193717,1.0,1.22722513089,1.0,2.1502617801,2.0,1.83507853403,2.0,1.06806282723,1.0,1.02408376963,1.0,2.12931937173,2.0,1.30628272251,1.0,1.61361256545,1,Elect Comp,1.00095147479,1.0,2.81826831589,3.0,1,333875,1.125,1.0,1.79166666667,2.0
1.69620253165,2.0,1.26582278481,1.0,1.3164556962,1.0,1.9746835443,2.0,1.86075949367,2.0,1.3417721519,1.0,1.0253164557,1.0,1.88607594937,2.0,1.43037974684,1.0,1.70886075949,1,Cable/Conn/Wire,1.0,1.0,2.86885245902,3.0,1,333875,1.125,1.0,1.79166666667,2.0
1.67441860465,2.0,1.11627906977,1.0,1.09302325581,1.0,2.04651162791,2.0,1.3023255814,1.0,1.02325581395,1.0,1.0,1.0,1.88372093023,2.0,1.32558139535,1.0,1.41860465116,1,OCF,1.0,1.0,2.89473684211,3.0,1,333875,1.125,1.0,1.79166666667,2.0
1.71428571429,2.0,1.14285714286,1.0,1.14285714286,1.0,2.42857142857,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.42857142857,3,Unknown,1.0,1.0,2.75,3.0,1,333875,1.125,1.0,1.79166666667,2.0
2.8,3.0,1.8,2.0,2.6,3.0,1.0,1.0,1.8,2.0,1.0,1.0,1.8,1.0,1.8,2.0,1.0,1.0,2.6,3,Fabrication,1.0,1.0,3.0,3.0,1,364509,1.08333333333,1.0,2.16666666667,2.5
1.75,2.0,2.0,2.0,2.0,2.0,1.25,1.0,2.5,3.0,1.25,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,369004,1.0,1.0,1.91666666667,2.0
1.97093023256,2.0,2.13953488372,2.0,2.13953488372,2.0,1.76744186047,2.0,1.95930232558,2.0,1.63372093023,2.0,1.01162790698,1.0,2.0,2.0,2.26162790698,2.0,2.72093023256,3,User Interfaces,1.0,1.0,2.77358490566,3.0,2,369004,1.0,1.0,1.91666666667,2.0
1.57207207207,2.0,2.0,2.0,2.0,2.0,1.89189189189,2.0,1.7972972973,2.0,1.7972972973,2.0,1.01801801802,1.0,2.0,2.0,2.8018018018,3.0,2.18018018018,3,Elect Comp,1.0,1.0,2.88461538462,3.0,1,369004,1.0,1.0,1.91666666667,2.0
1.89375,2.0,1.15625,1.0,1.1625,1.0,2.346875,2.0,1.540625,1.0,1.153125,1.0,1.034375,1.0,1.846875,2.0,1.965625,2.0,1.39375,1,Fabrication,1.0,1.0,2.87234042553,3.0,1,378658,1.04166666667,1.0,1.04166666667,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.07142857143,2.0,1.0,1.0,1.35714285714,1.0,1.0,1.0,1.0,1.0,1.0,1,Accessories/OEM,1.0,1.0,3.0,3.0,1,378658,1.04166666667,1.0,1.04166666667,1.0
2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Indirect,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.72727272727,2.0,2.06060606061,2.0,2.06060606061,2.0,1.42424242424,1.0,1.84848484848,2.0,1.36363636364,1.0,1.0,1.0,2.0,2.0,1.51515151515,2.0,2.87878787879,3,Accessories/OEM,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.91666666667,2.0,1.41666666667,1.0,1.5,1.5,2.0,2.0,2.08333333333,2.0,1.25,1.0,1.0,1.0,2.0,2.0,1.16666666667,1.0,2.0,2,Unknown,1.0,1.0,2.77777777778,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.5,1.5,1.6,2.0,1.3,1.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.7,2.0,1.0,1.0,1.0,1,Magnetics,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.41666666667,1.0,1.33333333333,1.0,1.33333333333,1.0,1.58333333333,2.0,1.83333333333,2.0,1.0,1.0,1.0,1.0,1.75,2.0,1.08333333333,1.0,2.16666666667,3,Fabrication,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.78178461538,2.0,1.28615384615,1.0,1.29046153846,1.0,2.22116923077,2.0,1.77316923077,2.0,1.16763076923,1.0,1.02067692308,1.0,2.14264615385,2.0,1.45403076923,1.0,1.63655384615,1,Elect Comp,1.01211533802,1.0,2.82675066634,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.90503236032,2.0,2.05613525294,2.0,2.05587108704,2.0,1.38832386739,1.0,1.92603354907,2.0,1.18002905825,1.0,1.02205785233,1.0,1.88033284903,2.0,1.82208426892,2.0,2.53955884295,3,Cable/Conn/Wire,1.0076508926,1.0,2.88013601587,3.0,2,380971,1.45833333333,1.0,1.54166666667,2.0
2.0,2.0,2.0,2.0,2.0,2.0,1.33333333333,1.0,2.0,2.0,1.33333333333,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3,Antenna,1.0,1.0,3.0,3.0,3,380971,1.45833333333,1.0,1.54166666667,2.0
1.16666666667,1.0,2.0,2.0,2.0,2.0,1.66666666667,2.0,1.5,1.5,1.16666666667,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,User Interfaces,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.61111111111,2.0,1.56666666667,2.0,1.5,1.5,1.95555555556,2.0,1.73333333333,2.0,1.24444444444,1.0,1.11111111111,1.0,1.96666666667,2.0,1.38888888889,1.0,2.26666666667,3,OCF,1.0,1.0,3.0,3.0,1,380971,1.45833333333,1.0,1.54166666667,2.0
1.62863070539,2.0,1.51037344398,2.0,1.52489626556,2.0,1.52489626556,2.0,1.84647302905,2.0,1.08921161826,1.0,1.03112033195,1.0,1.83195020747,2.0,1.13485477178,1.0,1.70539419087,1,Cable/Conn/Wire,1.01417322835,1.0,2.86929133858,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
1.66666666667,2.0,1.0,1.0,1.0,1.0,2.33333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Accessories,1.0,1.0,3.0,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
1.28571428571,1.0,2.0,2.0,2.0,2.0,1.14285714286,1.0,2.0,2.0,1.0,1.0,1.28571428571,1.0,1.14285714286,1.0,1.0,1.0,1.57142857143,1,Accessories/OEM,1.0,1.0,2.75,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,3.0,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
1.88888888889,2.0,1.66666666667,2.0,1.66666666667,2.0,1.77777777778,2.0,1.66666666667,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.33333333333,1.0,1.22222222222,1,Elect Comp,1.0,1.0,2.91666666667,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
1.44444444444,1.0,1.37037037037,1.0,1.37037037037,1.0,1.74074074074,2.0,1.44444444444,1.0,1.07407407407,1.0,1.0,1.0,1.74074074074,2.0,1.18518518519,1.0,1.59259259259,1,Fabrication,1.0,1.0,2.88235294118,3.0,1,397521,1.04166666667,1.0,1.41666666667,1.0
1.92326139089,2.0,1.32374100719,1.0,1.30935251799,1.0,2.01678657074,2.0,1.93285371703,2.0,1.13189448441,1.0,1.0071942446,1.0,1.56115107914,2.0,1.41726618705,1.0,2.99520383693,3,Elect Comp,1.0,1.0,2.8623853211,3.0,1,422584,1.04166666667,1.0,2.16666666667,3.0
2.06382978723,2.0,2.08510638298,2.0,2.08510638298,2.0,1.70212765957,2.0,2.06382978723,2.0,1.48936170213,1.0,1.17021276596,1.0,2.0,2.0,2.17021276596,2.0,1.0,1,Cable/Conn/Wire,1.0,1.0,3.0,3.0,2,423858,1.0,1.0,2.33333333333,3.0
1.5,1.0,1.76470588235,2.0,1.76470588235,2.0,1.55882352941,2.0,2.02941176471,2.0,1.0,1.0,1.0,1.0,1.91176470588,2.0,1.0,1.0,1.23529411765,1,Fabrication,1.0,1.0,3.0,3.0,1,429759,1.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Accessories/OEM,1.0,1.0,3.0,3.0,1,433250,1.33333333333,1.0,1.95833333333,2.0
2.33333333333,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.66666666667,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,Contract Mfg,1.0,1.0,3.0,3.0,1,433250,1.33333333333,1.0,1.95833333333,2.0
1.85094501718,2.0,2.21434707904,2.0,2.2087628866,2.0,1.53823024055,2.0,1.9720790378,2.0,1.3543814433,1.0,1.01116838488,1.0,1.89733676976,2.0,1.94243986254,2.0,2.68470790378,3,Fabrication,1.01380500431,1.0,2.87748058671,3.0,2,433250,1.33333333333,1.0,1.95833333333,2.0
2.0,2.0,2.11111111111,2.0,2.11111111111,2.0,1.66666666667,2.0,1.88888888889,2.0,1.22222222222,1.0,1.0,1.0,1.55555555556,2.0,1.0,1.0,2.77777777778,3,Unknown,1.0,1.0,3.0,3.0,2,433250,1.33333333333,1.0,1.95833333333,2.0
2.06849315068,2.0,1.27397260274,1.0,1.27397260274,1.0,1.98630136986,2.0,2.31506849315,2.0,1.16438356164,1.0,1.01369863014,1.0,1.93150684932,2.0,1.16438356164,1.0,3.0,3,Fabrication,1.0,1.0,2.87878787879,3.0,1,437255,1.11764705882,1.0,1.64705882353,1.0
1.7358490566,2.0,2.0,2.0,2.0,2.0,1.83018867925,2.0,1.66037735849,2.0,1.84905660377,2.0,1.20754716981,1.0,2.0,2.0,1.0,1.0,2.50943396226,3,Accessories/OEM,1.0,1.0,3.0,3.0,2,437255,1.11764705882,1.0,1.64705882353,1.0
1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.55555555556,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,Elect Comp,1.0,1.0,3.0,3.0,1,450006,1.0,1.0,2.0,2.0
1.7,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.8,2.0,1.55,2.0,1.1,1.0,2.0,2.0,1.0,1.0,3.0,3,OCF,1.0,1.0,3.0,3.0,2,454257,1.17647058824,1.0,1.70588235294,1.0
2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.57142857143,2.0,1.14285714286,1.0,2.0,2.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,2.33333333333,3.0,2,454257,1.17647058824,1.0,1.70588235294,1.0
2.0,2.0,1.92631578947,2.0,1.93157894737,2.0,1.99473684211,2.0,2.00526315789,2.0,1.00526315789,1.0,1.01052631579,1.0,1.0,1.0,1.93684210526,2.0,3.0,3,Indirect,1.0,1.0,2.98461538462,3.0,2,466000,1.0,1.0,1.47619047619,1.0
1.56666666667,2.0,2.0,2.0,2.0,2.0,1.03333333333,1.0,1.96666666667,2.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.23076923077,1.0,2.49038461538,3.0,1,475220,1.0,1.0,2.25,2.0
1.82077393075,2.0,1.88391038697,2.0,1.88391038697,2.0,1.95315682281,2.0,1.92464358452,2.0,1.34012219959,1.0,1.01425661914,1.0,1.8533604888,2.0,1.81262729124,2.0,2.64154786151,3,Fabrication,1.00384615385,1.0,2.87307692308,3.0,1,484237,1.0,1.0,1.91666666667,2.0
1.95454545455,2.0,1.04545454545,1.0,1.04545454545,1.0,2.09090909091,2.0,2.02272727273,2.0,1.09090909091,1.0,1.0,1.0,1.86363636364,2.0,1.65909090909,2.0,2.77272727273,3,Elect Comp,1.0,1.0,3.0,3.0,1,522759,1.0,1.0,1.34782608696,1.0
1.42857142857,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.71428571429,1.0,1.57142857143,2.0,1.0,1.0,2.0,2.0,1.85714285714,2.0,2.71428571429,3,Fabrication,1.0,1.0,3.0,3.0,2,522759,1.0,1.0,1.34782608696,1.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Cable/Conn/Wire,1.0,1.0,2.33333333333,3.0,1,522759,1.0,1.0,1.34782608696,1.0
1.6,2.0,1.9,2.0,1.825,2.0,1.75,2.0,1.925,2.0,1.0,1.0,1.05,1.0,1.275,1.0,1.0,1.0,2.65,3,Fabrication,1.0,1.0,2.86666666667,3.0,1,524395,1.04347826087,1.0,1.13043478261,1.0
2.0,2.0,1.0,1.0,1.0,1.0,1.88888888889,2.0,2.0,2.0,1.0,1.0,1.22222222222,1.0,1.0,1.0,1.0,1.0,3.0,3,Indirect,1.0,1.0,3.0,3.0,1,524395,1.04347826087,1.0,1.13043478261,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.66666666667,2.0,2.66666666667,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Fabrication,1.0,1.0,3.0,3.0,1,535770,1.0,1.0,1.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,Cable/Conn/Wire,1.0,1.0,3.0,3.0,1,546208,1.0,1.0,1.0,1.0
1.93092105263,2.0,2.57154605263,3.0,2.55427631579,3.0,1.34950657895,1.0,1.91529605263,2.0,1.63486842105,2.0,1.03453947368,1.0,1.97615131579,2.0,2.40213815789,3.0,2.89638157895,3,Antenna,1.0,1.0,3.0,3.0,1,552607,1.25,1.0,1.79166666667,2.0
1.7,2.0,2.0,2.0,2.0,2.0,1.43333333333,1.0,1.93333333333,2.0,1.03333333333,1.0,1.0,1.0,1.23333333333,1.0,1.0,1.0,3.0,3,Magnetics,1.0,1.0,2.77777777778,3.0,1,556475,1.0,1.0,1.0,1.0
2.0,2.0,2.0,2.0,2.0,2.0,1.83333333333,2.0,2.0,2.0,1.16666666667,1.0,1.0,1.0,1.66666666667,2.0,1.0,1.0,3.0,3,Unknown,1.0,1.0,2.5,3.0,1,556475,1.0,1.0,1.0,1.0
1.59627329193,2.0,1.80745341615,2.0,1.81366459627,2.0,1.67080745342,2.0,1.95652173913,2.0,1.18633540373,1.0,1.0,1.0,1.77639751553,2.0,1.3602484472,1.0,2.71428571429,3,OCF,1.0,1.0,2.75384615385,3.0,1,556475,1.0,1.0,1.0,1.0
1.75675675676,2.0,1.69369369369,2.0,1.74324324324,2.0,1.84234234234,2.0,1.53153153153,1.0,1.14864864865,1.0,1.00900900901,1.0,1.45945945946,1.0,1.52702702703,2.0,2.92792792793,3,Elect Comp,1.00763358779,1.0,2.87786259542,3.0,1,556475,1.0,1.0,1.0,1.0
1.45669291339,1.0,1.99212598425,2.0,2.0,2.0,1.81496062992,2.0,2.04330708661,2.0,1.15748031496,1.0,1.07874015748,1.0,1.93307086614,2.0,2.22834645669,2.0,1.08661417323,1,Elect Comp,1.0,1.0,2.58536585366,3.0,1,558982,1.26666666667,1.0,2.13333333333,2.0
1.1814159292,1.0,1.94247787611,2.0,1.97345132743,2.0,1.67256637168,2.0,1.92920353982,2.0,1.00884955752,1.0,1.03982300885,1.0,1.98672566372,2.0,1.11061946903,1.0,2.00884955752,3,Magnetics,1.0,1.0,2.88700564972,3.0,1,558982,1.26666666667,1.0,2.13333333333,2.0
1.81034482759,2.0,1.46551724138,1.0,1.5775862069,2.0,1.65517241379,2.0,1.8275862069,2.0,1.05172413793,1.0,1.01724137931,1.0,1.97413793103,2.0,1.16379310345,1.0,1.58620689655,1,Cable/Conn/Wire,1.0,1.0,2.92592592593,3.0,1,567264,1.16666666667,1.0,1.91666666667,2.0
1.98584070796,2.0,1.32831858407,1.0,1.39380530973,1.0,1.78230088496,2.0,2.01592920354,2.0,1.06371681416,1.0,1.02212389381,1.0,2.0407079646,2.0,1.19911504425,1.0,1.40884955752,1,Elect Comp,1.0,1.0,2.97014925373,3.0,1,567264,1.16666666667,1.0,1.91666666667,2.0
