mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,num_orders_purch,num_returns_purch,Supplier ID,Category,mean_late,median_late,mean_early,median_early,num_transactions_expo,%Late,%Early,%Critical
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.33333333333,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,3,0,S115,Unknown,1.0,1.0,5.0,5.0,6,1,5,1
2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,1,0,S117,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,5
4.93159609121,5.0,4.93159609121,5.0,1.43648208469,1.0,1.0,1.0,1.94788273616,1.0,2.1335504886,2.0,1.00325732899,1.0,3.60912052117,4.0,3.44299674267,5,5.0,5.0,305,2,S120,Accessories/OEM,1.0,1.0,4.72248803828,4.72248803828,209,1,5,1
2.0,2.0,1.0,1.0,1.66666666667,2.0,1.33333333333,1.0,2.33333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,2,1,S120,Cable/Conn/Wire,1.0,1.0,1.0,1.0,1,1,1,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,8,0,S120,Indirect,1.0,1.0,5.0,5.0,5,1,5,1
3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,1,0,S120,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
3.42130750605,3.0,3.37772397094,3.0,2.31234866828,2.0,1.02905569007,1.0,3.76271186441,4.0,1.75786924939,2.0,1.00484261501,1.0,2.01210653753,2.0,4.29782082324,5,5.0,5.0,391,22,S124,Fabrication,1.00523560209,1.0,4.74869109948,4.74869109948,191,1,5,4
2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2,0,S127,Magnetics,1.0,1.0,5.0,5.0,1,1,5,1
1.68269230769,2.0,1.65384615385,2.0,2.97115384615,3.0,1.01442307692,1.0,3.61057692308,4.0,1.03365384615,1.0,1.0,1.0,1.07211538462,1.0,1.75961538462,1,2.24519230769,2.0,204,4,S128,Indirect,1.0,1.0,5.0,5.0,64,1,5,2
2.0,2.0,2.0,2.0,4.0303030303,4.0,1.0,1.0,2.75757575758,3.0,1.09090909091,1.0,1.0,1.0,1.0,1.0,5.0,5,5.0,5.0,33,0,S128,Fabrication,1.0,1.0,5.0,5.0,7,1,5,1
4.29411764706,4.0,4.22058823529,4.0,2.07352941176,2.0,1.07352941176,1.0,2.86764705882,3.0,2.36764705882,3.0,1.11764705882,1.0,2.58823529412,3.0,3.0,3,2.08823529412,2.0,60,8,S130,Fabrication,1.0,1.0,5.0,5.0,24,1,5,2
5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1,2.0,2.0,3,0,S130,Unknown,1.0,1.0,5.0,5.0,2,1,5,3
5.0,5.0,4.75,5.0,1.75,2.0,1.0,1.0,1.0,1.0,2.75,3.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,4,0,S130,Cable/Conn/Wire,1.0,1.0,5.0,5.0,4,1,5,3
3.17391304348,3.0,3.17391304348,3.0,1.82608695652,2.0,1.02173913043,1.0,3.09782608696,3.0,1.26086956522,1.0,1.0,1.0,2.21739130435,2.0,2.10869565217,1,2.60869565217,2.0,89,3,S131,Cable/Conn/Wire,1.0,1.0,4.68181818182,4.68181818182,44,1,5,1
3.09090909091,3.0,3.09090909091,3.0,1.18181818182,1.0,1.0,1.0,2.81818181818,3.0,1.04545454545,1.0,1.0,1.0,1.54545454545,2.0,1.09090909091,1,3.22727272727,2.0,21,1,S132,Accessories/OEM,1.0,1.0,5.0,5.0,8,1,5,1
2.0,2.0,2.0,2.0,1.2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,10,0,S132,Cable/Conn/Wire,1.0,1.0,5.0,5.0,3,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.66666666667,3.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,3,0,S132,Fabrication,1.0,1.0,5.0,5.0,2,1,5,3
3.66666666667,4.0,3.66666666667,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,3,0,S132,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
1.18181818182,1.0,1.18181818182,1.0,4.33333333333,5.0,1.0,1.0,2.75757575758,3.0,1.06060606061,1.0,1.0,1.0,2.48484848485,2.0,1.0,1,3.54545454545,5.0,33,0,S133,Elect Comp,1.0,1.0,4.42857142857,4.42857142857,14,1,5,1
2.0,2.0,2.0,2.0,2.8,3.0,1.0,1.0,2.4,3.0,1.2,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,5,0,S134,Cable/Conn/Wire,1.0,1.0,5.0,5.0,2,1,5,1
1.18181818182,1.0,1.18181818182,1.0,4.0,4.0,1.0,1.0,2.72727272727,3.0,1.09090909091,1.0,1.0,1.0,2.90909090909,3.0,1.18181818182,1,3.27272727273,2.0,11,0,S134,Elect Comp,1.0,1.0,4.2,4.2,10,1,4,1
2.0,2.0,2.0,2.0,2.75,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,2.0,2.0,4,0,S134,Fabrication,1.0,1.0,3.66666666667,3.66666666667,3,1,4,1
1.0,1.0,1.0,1.0,3.5,3.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1,5.0,5.0,2,0,S134,Unknown,1.0,1.0,5.0,5.0,2,1,5,1
5.0,5.0,5.0,5.0,1.17073170732,1.0,1.0,1.0,4.90243902439,5.0,3.19512195122,3.0,1.0,1.0,2.0,2.0,5.0,5,5.0,5.0,40,1,S135,Fabrication,1.0,1.0,4.84,4.84,25,1,5,1
1.30046948357,1.0,1.35680751174,1.0,3.01877934272,3.0,1.05164319249,1.0,3.08450704225,3.0,1.02816901408,1.0,1.0,1.0,1.56338028169,2.0,1.02816901408,1,3.72769953052,5.0,207,6,S136,Fabrication,1.0,1.0,4.78666666667,4.78666666667,75,1,5,1
3.0,3.0,3.0,3.0,1.33333333333,1.0,1.0,1.0,3.55555555556,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.88888888889,1,2.0,2.0,8,1,S144,Accessories/OEM,1.0,1.0,5.0,5.0,2,1,5,1
3.87603305785,4.0,3.5867768595,3.0,1.76033057851,2.0,1.03305785124,1.0,2.96694214876,3.0,1.70247933884,2.0,1.02479338843,1.0,1.47933884298,1.0,3.4958677686,3,2.1652892562,2.0,111,10,S146,Raw PCB,1.0,1.0,4.93220338983,4.93220338983,59,1,5,1
1.39473684211,1.0,1.36842105263,1.0,3.42105263158,4.0,1.0,1.0,2.94736842105,3.0,1.0,1.0,1.0,1.0,1.86842105263,1.5,1.0,1,4.84210526316,5.0,38,0,S155,Unknown,1.0,1.0,3.92857142857,3.92857142857,28,1,4,1
1.27607361963,1.0,1.22699386503,1.0,3.52147239264,4.0,1.03680981595,1.0,2.88957055215,3.0,1.0,1.0,1.0,1.0,1.65644171779,1.0,1.0,1,4.19018404908,5.0,161,2,S155,Magnetics,1.0,1.0,4.79487179487,4.79487179487,78,1,5,1
1.07888040712,1.0,1.08142493639,1.0,3.7989821883,4.0,1.08142493639,1.0,2.85496183206,3.0,1.00508905852,1.0,1.0,1.0,1.27989821883,1.0,1.35623409669,1,4.37659033079,5.0,382,11,S155,Elect Comp,1.0,1.0,4.76174496644,4.76174496644,298,1,5,1
3.0,3.0,3.01526717557,3.0,2.56488549618,3.0,1.00763358779,1.0,2.73282442748,3.0,2.0,2.0,1.00763358779,1.0,2.04580152672,2.0,4.19083969466,5,5.0,5.0,130,1,S156,Elect Comp,1.0,1.0,4.8,4.8,60,1,5,1
1.11538461538,1.0,1.21153846154,1.0,3.01923076923,3.0,1.0,1.0,2.51923076923,2.5,1.0,1.0,1.0,1.0,2.55769230769,3.0,1.0,1,1.73076923077,2.0,52,0,S157,Fabrication,1.0,1.0,5.0,5.0,3,1,5,1
3.67647058824,3.0,3.45588235294,3.0,2.51470588235,3.0,1.13235294118,1.0,2.32352941176,3.0,2.29411764706,2.0,1.11764705882,1.0,2.0,2.0,4.97058823529,5,5.0,5.0,63,5,S158,OCF,1.0,1.0,4.91666666667,4.91666666667,24,1,5,1
2.5,2.5,2.5,2.5,2.75,3.0,1.0,1.0,2.5,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3,2.0,2.0,4,0,S159,Elect Comp,1.0,1.0,5.0,5.0,1,1,5,1
4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,1,0,S159,OCF,1.0,1.0,5.0,5.0,1,1,5,1
3.0,3.0,3.0,3.0,2.15789473684,2.0,1.0,1.0,4.0,4.0,1.10526315789,1.0,1.0,1.0,1.73684210526,2.0,1.21052631579,1,5.0,5.0,19,0,S160,Elect Comp,1.0,1.0,5.0,5.0,11,1,5,1
1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,1,0,S161,Elect Comp,1.0,1.0,2.0,2.0,1,1,5,1
1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,2,0,S161,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1
4.92692307692,5.0,4.93076923077,5.0,1.40769230769,1.0,1.00384615385,1.0,2.55384615385,3.0,2.65576923077,3.0,1.03653846154,1.0,2.67115384615,3.0,3.00384615385,3,4.93653846154,5.0,510,10,S167,Antenna,1.0,1.0,5.0,5.0,1,1,5,1
3.08418367347,3.0,3.08418367347,3.0,1.67729591837,1.0,1.01530612245,1.0,4.41454081633,5.0,1.22959183673,1.0,1.00637755102,1.0,2.94770408163,3.0,3.35204081633,3,4.0931122449,5.0,764,20,S170,Cable/Conn/Wire,1.01904761905,1.0,4.7380952381,4.7380952381,210,1,5,2
3.0,3.0,3.0,3.0,1.85714285714,2.0,1.0,1.0,2.14285714286,1.0,1.28571428571,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,7,0,S171,OCF,1.0,1.0,5.0,5.0,5,1,5,1
2.71428571429,3.0,2.71428571429,3.0,2.42857142857,2.0,1.0,1.0,3.28571428571,3.0,1.57142857143,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,7,0,S173,Cable/Conn/Wire,1.0,1.0,5.0,5.0,7,1,5,2
2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,1,0,S173,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1
3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,1,0,S173,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
1.30769230769,1.0,1.30769230769,1.0,2.07692307692,1.0,1.30769230769,1.0,2.46153846154,3.0,1.0,1.0,1.0,1.0,2.61538461538,3.0,1.0,1,2.92307692308,2.0,11,2,S176,Fabrication,1.0,1.0,5.0,5.0,6,1,5,1
3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,1,0,S176,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
3.0110864745,3.0,3.0044345898,3.0,1.84257206208,2.0,1.11751662971,1.0,2.39467849224,3.0,1.35254988914,1.0,1.0487804878,1.0,2.09756097561,2.0,4.21064301552,5,2.32594235033,2.0,402,49,S176,Cable/Conn/Wire,1.0,1.0,4.69811320755,4.69811320755,106,1,5,3
3.11764705882,3.0,3.05882352941,3.0,3.67647058824,4.0,1.0,1.0,2.5,3.0,2.79411764706,3.0,1.0,1.0,1.88235294118,2.0,4.76470588235,5,2.35294117647,2.0,33,1,S178,Elect Comp,1.0,1.0,5.0,5.0,8,1,5,2
3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,1,0,S178,Cable/Conn/Wire,1.0,1.0,5.0,5.0,1,1,5,1
4.59021406728,5.0,4.57798165138,5.0,1.17431192661,1.0,1.0,1.0,3.0,3.0,2.31804281346,2.0,1.05198776758,1.0,2.79510703364,3.0,4.57186544343,5,5.0,5.0,295,32,S181,Accessories/OEM,1.0,1.0,4.91208791209,4.91208791209,91,1,5,4
5.0,5.0,4.8,5.0,1.2,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5,2.0,2.0,14,1,S182,Cable/Conn/Wire,1.0,1.0,5.0,5.0,7,1,5,1
1.11267605634,1.0,1.11267605634,1.0,3.64788732394,4.0,1.0985915493,1.0,2.19718309859,2.0,1.02816901408,1.0,1.0,1.0,1.6338028169,2.0,2.18309859155,3,4.45070422535,5.0,67,4,S186,Fabrication,1.0,1.0,4.73333333333,4.73333333333,30,1,5,1
3.21072796935,3.0,3.156449553,3.0,2.0006385696,2.0,1.02171136654,1.0,2.32503192848,3.0,1.43167305236,1.0,1.01404853129,1.0,1.79438058748,2.0,2.74584929757,3,3.18518518519,2.0,1519,47,S189,Raw PCB,1.00609756098,1.0,4.80792682927,4.80792682927,656,1,5,1
4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,1,0,S189,Unknown,1.0,1.0,5.0,5.0,3,1,5,1
2.1825095057,2.0,2.22813688213,2.0,2.46768060837,2.0,1.0,1.0,3.04942965779,3.0,1.06844106464,1.0,1.0,1.0,1.02281368821,1.0,1.22053231939,1,4.86311787072,5.0,263,0,S191,Accessories/OEM,1.0,1.0,4.92452830189,4.92452830189,159,1,5,1
2.34,2.0,2.24,2.0,2.32,2.0,1.0,1.0,2.96,3.0,1.02,1.0,1.0,1.0,1.06,1.0,1.0,1,3.5,3.5,47,3,S191,Indirect,1.0,1.0,4.27272727273,4.27272727273,22,1,5,1
2.22222222222,2.0,2.22222222222,2.0,2.33333333333,2.0,1.0,1.0,3.22222222222,3.0,1.0,1.0,1.0,1.0,1.66666666667,1.0,1.0,1,4.66666666667,5.0,9,0,S191,Unknown,1.0,1.0,5.0,5.0,8,1,5,1
3.0,3.0,3.0,3.0,3.875,4.0,1.0,1.0,2.15,3.0,2.15,2.0,1.0,1.0,3.0,3.0,5.0,5,5.0,5.0,40,0,S192,User Interfaces,1.0,1.0,5.0,5.0,3,1,5,1
3.0,3.0,3.0,3.0,2.6,3.0,1.0,1.0,5.0,5.0,2.2,2.0,1.0,1.0,1.0,1.0,4.8,5,5.0,5.0,10,0,S193,Cable/Conn/Wire,1.0,1.0,5.0,5.0,7,1,5,1
3.0,3.0,3.0,3.0,2.8,3.0,1.0,1.0,5.0,5.0,2.4,3.0,1.0,1.0,2.0,2.0,3.0,3,5.0,5.0,5,0,S193,Elect Comp,1.0,1.0,5.0,5.0,2,1,5,1
2.97709923664,3.0,3.03053435115,3.0,2.82442748092,3.0,1.07633587786,1.0,3.50381679389,5.0,1.86259541985,2.0,1.01526717557,1.0,3.0,3.0,2.84732824427,3,2.09160305344,2.0,127,4,S195,Elect Comp,1.0,1.0,5.0,5.0,43,1,5,2
2.9935483871,3.0,2.98709677419,3.0,3.11612903226,3.0,1.0,1.0,2.33548387097,1.0,2.09677419355,2.0,1.0,1.0,3.0064516129,3.0,4.09677419355,5,2.15483870968,2.0,155,0,S195,Magnetics,1.0,1.0,5.0,5.0,58,1,5,2
3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.33333333333,1.0,1.0,1.0,3.0,3.0,1.0,1,2.0,2.0,3,0,S195,OCF,1.0,1.0,5.0,5.0,3,1,5,1
4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,1,0,S201,Cable/Conn/Wire,1.0,1.0,5.0,5.0,3,1,5,1
1.07142857143,1.0,1.07142857143,1.0,3.78571428571,4.0,1.0,1.0,3.85714285714,4.0,1.0,1.0,1.0,1.0,1.92857142857,2.0,1.0,1,2.21428571429,2.0,14,0,S202,Elect Comp,1.0,1.0,3.4,3.4,5,1,3,1
2.68421052632,3.0,2.68045112782,3.0,2.73684210526,2.0,1.01127819549,1.0,2.65413533835,3.0,2.01879699248,2.0,1.0037593985,1.0,2.67669172932,3.0,4.43609022556,5,4.98872180451,5.0,264,2,S204,Elect Comp,1.0,1.0,4.71929824561,4.71929824561,57,1,5,1
4.5,5.0,4.5,5.0,2.0,2.0,1.0,1.0,3.0,3.0,2.5,2.5,1.0,1.0,1.75,2.0,4.5,5,2.0,2.0,4,0,S205,Fabrication,1.0,1.0,5.0,5.0,2,1,5,1
2.0725388601,2.0,2.05958549223,2.0,3.18393782383,3.0,1.09585492228,1.0,2.72538860104,3.0,1.22797927461,1.0,1.01554404145,1.0,1.9481865285,2.0,1.49222797927,1,4.59585492228,5.0,369,17,S206,Elect Comp,1.0,1.0,4.76978417266,4.76978417266,139,1,5,1
4.0,4.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,3.0,3.0,1.66666666667,2.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,3,0,S206,OCF,1.0,1.0,5.0,5.0,1,1,5,1
2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,8,0,S209,Accessories,1.0,1.0,5.0,5.0,4,1,5,1
1.26086956522,1.0,1.26086956522,1.0,2.60869565217,3.0,1.0,1.0,2.04347826087,1.0,1.0,1.0,1.0,1.0,1.13043478261,1.0,1.0,1,2.39130434783,2.0,23,0,S209,Accessories/OEM,1.0,1.0,5.0,5.0,20,1,5,1
2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1,0,S209,Fabrication,1.0,1.0,5.0,5.0,2,1,5,1
1.85294117647,2.0,1.90281329923,2.0,1.47826086957,1.0,1.0,1.0,2.88618925831,3.0,1.02173913043,1.0,1.0,1.0,1.10869565217,1.0,1.07416879795,1,2.29923273657,2.0,781,1,S209,Indirect,1.0,1.0,4.82482758621,4.82482758621,725,1,5,1
2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.5,4.0,1.0,1,4.5,5.0,6,0,S209,Unknown,1.0,1.0,5.0,5.0,7,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2,0,S214,Fabrication,1.0,1.0,5.0,5.0,1,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3,5.0,5.0,3,0,S215,Accessories/OEM,1.0,1.0,5.0,5.0,6,1,5,1
5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,5,5.0,5.0,2,0,S217,Elect Comp,1.0,1.0,5.0,5.0,1,1,5,5
3.0,3.0,3.0,3.0,2.0,2.0,1.07692307692,1.0,2.53846153846,3.0,1.38461538462,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,12,1,S219,Cable/Conn/Wire,1.0,1.0,5.0,5.0,5,1,5,1
3.0,3.0,3.0,3.0,3.11111111111,3.0,1.33333333333,1.0,4.11111111111,5.0,2.22222222222,2.0,1.22222222222,1.0,2.0,2.0,2.55555555556,3,2.66666666667,2.0,8,1,S219,Fabrication,1.0,1.0,5.0,5.0,2,1,5,1
1.78571428571,2.0,1.82142857143,2.0,3.45238095238,4.0,1.10714285714,1.0,3.83333333333,4.0,1.28571428571,1.0,1.02380952381,1.0,1.9880952381,2.0,2.33333333333,3,3.28571428571,2.0,81,3,S222,Fabrication,1.0,1.0,4.85185185185,4.85185185185,27,1,5,1
4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.69230769231,3.0,1.0,1.0,1.0,1.0,1.76923076923,2.0,1.0,1,4.07692307692,5.0,13,0,S224,Accessories/OEM,1.0,1.0,5.0,5.0,2,1,5,1
4.27102803738,4.0,4.22429906542,4.0,2.38317757009,3.0,1.06542056075,1.0,3.47663551402,3.0,2.57009345794,3.0,1.10280373832,1.0,1.78504672897,2.0,4.73831775701,5,4.85981308411,5.0,97,10,S226,Accessories/OEM,1.0,1.0,4.65217391304,4.65217391304,23,1,5,2
2.84827586207,3.0,2.93103448276,3.0,2.01724137931,2.0,1.06551724138,1.0,2.68965517241,3.0,1.25517241379,1.0,1.0224137931,1.0,2.02413793103,2.0,3.51379310345,5,3.37586206897,2.0,544,36,S227,Elect Comp,1.01069518717,1.0,4.85026737968,4.85026737968,187,1,5,1
2.97953216374,3.0,2.97953216374,3.0,1.26608187135,1.0,1.05847953216,1.0,2.86842105263,3.0,1.16081871345,1.0,1.02923976608,1.0,3.6783625731,4.0,2.81871345029,3,2.25438596491,2.0,325,17,S227,Magnetics,1.0,1.0,5.0,5.0,22,1,5,1
2.0,2.0,2.0,2.0,2.33333333333,3.0,1.0,1.0,4.66666666667,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,3,0,S227,Cable/Conn/Wire,1.0,1.0,5.0,5.0,2,1,5,1
3.0,3.0,3.0,3.0,2.98979591837,3.0,1.02040816327,1.0,2.83673469388,3.0,1.89795918367,2.0,1.0,1.0,2.0,2.0,4.22448979592,5,3.16326530612,2.0,96,2,S230,Elect Comp,1.0,1.0,4.84905660377,4.84905660377,53,1,5,1
5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,1,0,S232,Unknown,1.0,1.0,5.0,5.0,1,1,5,1
3.0,3.0,2.41176470588,2.0,2.05882352941,2.0,1.11764705882,1.0,3.82352941176,3.0,1.11764705882,1.0,1.0,1.0,2.0,2.0,1.0,1,3.23529411765,2.0,14,3,S234,Fabrication,1.0,1.0,3.5,3.5,8,1,4,1
3.0,3.0,3.0,3.0,2.96551724138,3.0,1.03448275862,1.0,1.75862068966,1.0,1.41379310345,1.0,1.0,1.0,2.0,2.0,5.0,5,2.0,2.0,27,2,S235,Fabrication,1.0,1.0,4.2,4.2,5,1,4,1
4.5,4.5,4.375,4.5,1.375,1.0,1.0,1.0,3.5,3.0,1.75,1.5,1.0,1.0,1.75,2.0,1.0,1,4.25,5.0,8,0,S237,Accessories/OEM,1.0,1.0,5.0,5.0,3,1,5,1
1.0,1.0,1.0,1.0,3.5,3.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,4,0,S238,Fabrication,1.0,1.0,5.0,5.0,3,1,5,1
5.0,5.0,5.0,5.0,1.25,1.0,1.0,1.0,3.75,3.0,2.4375,3.0,1.0,1.0,1.5,1.5,3.625,4,3.5,3.5,16,0,S241,Elect Comp,1.0,1.0,5.0,5.0,6,1,5,1
1.22222222222,1.0,1.85185185185,2.0,4.18518518519,5.0,1.0,1.0,2.37037037037,1.0,2.0,2.0,1.0,1.0,1.25925925926,1.0,4.40740740741,5,2.44444444444,2.0,27,0,S242,Cable/Conn/Wire,1.0,1.0,5.0,5.0,20,1,5,1
3.66666666667,4.0,3.66666666667,4.0,1.33333333333,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.33333333333,2.0,1.0,1,4.0,5.0,6,0,S243,Unknown,1.0,1.0,5.0,5.0,5,1,5,1
2.25,1.0,2.25,1.0,2.5,3.0,1.0,1.0,2.375,3.0,1.25,1.0,1.0,1.0,2.25,2.0,1.0,1,3.125,2.0,8,0,S243,Indirect,1.0,1.0,5.0,5.0,6,1,5,3
3.13112391931,3.0,3.14841498559,3.0,1.59942363112,1.0,1.02449567723,1.0,3.00864553314,3.0,1.32132564841,1.0,1.01729106628,1.0,1.99135446686,2.0,1.88760806916,1,2.41066282421,2.0,653,41,S243,Cable/Conn/Wire,1.00815217391,1.0,4.90489130435,4.90489130435,368,1,5,1
3.0,3.0,3.0,3.0,1.33333333333,1.0,1.0,1.0,1.0,1.0,1.33333333333,1.0,1.0,1.0,2.0,2.0,1.66666666667,1,2.0,2.0,3,0,S243,Elect Comp,1.0,1.0,5.0,5.0,1,1,5,1
1.0,1.0,1.0,1.0,3.25,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1,2.0,2.0,4,0,S243,Fabrication,1.0,1.0,5.0,5.0,3,1,5,1
3.0,3.0,3.0,3.0,2.09090909091,2.0,1.0,1.0,3.0,3.0,1.63636363636,2.0,1.0,1.0,1.81818181818,2.0,4.27272727273,5,2.54545454545,2.0,11,0,S248,Cable/Conn/Wire,1.0,1.0,5.0,5.0,5,1,5,1
5.0,5.0,5.0,5.0,1.18181818182,1.0,1.0,1.0,3.0,4.0,1.90909090909,2.0,1.0,1.0,1.0,1.0,1.0,1,5.0,5.0,11,0,S251,Fabrication,1.0,1.0,5.0,5.0,8,1,5,3
1.0,1.0,1.0,1.0,3.92307692308,4.0,1.23076923077,1.0,3.38461538462,3.0,1.15384615385,1.0,1.0,1.0,2.0,2.0,1.0,1,2.46153846154,2.0,12,1,S252,Fabrication,1.0,1.0,5.0,5.0,7,1,5,1
4.0,4.0,4.0,4.0,2.25,2.0,1.0,1.0,3.5,5.0,2.5,2.5,1.0,1.0,3.0,3.0,1.0,1,2.0,2.0,8,0,S256,Accessories/OEM,1.0,1.0,5.0,5.0,6,1,5,1
3.39622641509,3.0,3.41509433962,3.0,1.18867924528,1.0,1.0,1.0,3.98113207547,4.0,1.05660377358,1.0,1.0,1.0,1.50943396226,1.0,1.0,1,4.37735849057,5.0,53,0,S257,Cable/Conn/Wire,1.0,1.0,4.73913043478,4.73913043478,46,1,5,1
4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,2.0,2,0,S257,Accessories/OEM,1.0,1.0,5.0,5.0,2,1,5,1
5.0,5.0,5.0,5.0,1.06172839506,1.0,1.0,1.0,1.07407407407,1.0,1.75308641975,1.0,1.0,1.0,1.96296296296,2.0,4.85185185185,5,2.11111111111,2.0,81,0,S257,Antenna,1.0,1.0,5.0,5.0,2,1,5,1
2.96428571429,3.0,2.96428571429,3.0,2.75,3.0,1.0,1.0,3.67857142857,5.0,2.03571428571,2.0,1.0,1.0,3.92857142857,4.0,4.85714285714,5,4.89285714286,5.0,28,0,S258,User Interfaces,1.0,1.0,4.82608695652,4.82608695652,23,1,5,2
