mean_unexpcost,median_unexpcost,mean_return,median_return,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_return_qty,median_return_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,num_orders_purch,num_returns_purch,Category,mean_late,median_late,mean_early,median_early,num_transactions_expo,%Late,%Early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6
2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,1,Elect Comp,1.0,1.0,4.0,4.0,1,1,5,1,834408,1.0,1.0,2.333333333333333,1.5,3.260855554948919,-3.4482824829521617,2.0687582304830836,-3.4589885909729507,4.933651600614638,1.9327841998249442
3.0,3.0,1.0,1,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,0,1,Antenna,1.0,1.0,5.0,5.0,3,1,5,1,845612,1.0434782608695652,1.0,1.8695652173913044,1.0,3.4023139669770384,-3.520595554302333,0.5092243542010053,-2.43887586724248,4.140956937487242,1.9407831641335649
2.2857142857142856,2.0,1.0,1,3.4285714285714284,3.0,3.4285714285714284,3.0,1.1428571428571428,1.0,1.0,1.0,3.4285714285714284,3.0,1.0,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1,5.0,5.0,0,7,Cable/Conn/Wire,1.0,1.0,5.0,5.0,17,1,5,1,845612,1.0434782608695652,1.0,1.8695652173913044,1.0,3.15198651472874,-3.8308403626712026,0.5255848672715631,-2.5395409066218613,3.491355097876792,1.5493360301176038
3.0909090909090913,4.0,1.181818181818182,1,3.4696969696969697,3.0,3.4090909090909087,3.0,1.1904761904761905,1.0,1.0,1.0,3.9696969696969697,5.0,1.0634920634920637,1.0,1.0,1.0,1.6666666666666667,2.0,1.303030303030303,1,2.136363636363636,2.0,3,63,Fabrication,1.0,1.0,4.876543209876544,5.0,81,1,5,1,862509,1.5,1.0,2.0,1.0,2.5437075353535366,-1.080220897957694,-0.15373732500501272,-3.373587221844048,3.681384335520998,1.9731822060688562
2.083333333333333,2.0,1.6666666666666667,1,1.3333333333333333,1.0,1.3333333333333333,1.0,4.2,4.0,1.5,1.0,3.333333333333333,4.0,1.5,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,2,10,Fabrication,1.0,1.0,4.0,5.0,4,1,4,2,878251,1.0,1.0,1.0,1.0,3.5765520018478423,-3.071034648487292,3.0939289990550325,-1.818272280155639,4.746164507973476,2.809674188929112
2.0,2.0,1.0975609756097562,1,1.7926829268292683,2.0,1.7926829268292683,2.0,3.35,3.0,1.0609756097560976,1.0,2.9512195121951224,3.0,1.1875,1.0,1.0121951219512195,1.0,1.902439024390244,2.0,4.170731707317073,5,4.7073170731707314,5.0,2,80,Elect Comp,1.0,1.0,4.6,5.0,40,1,5,1,899755,1.8,1.0,3.4,5.0,6.030627678856134,-1.9831587492869538,2.380367622097012,-2.1614408459399472,3.8389341530398204,1.2421850717524245
2.4,3.0,1.0,1,2.066666666666667,2.0,2.066666666666667,2.0,1.9333333333333331,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,4.0,5.0,0,15,Fabrication,1.0,1.0,5.0,5.0,8,1,5,1,910503,1.0,1.0,1.5,1.0,2.9247369927937426,-2.6256707158610735,1.1085093608668697,-2.249993522297541,3.6404181499806705,1.8121016075008867
2.5,2.5,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,5.0,5.0,0,4,Indirect,1.0,1.0,5.0,5.0,1,1,5,1,945099,1.0,1.0,1.8695652173913044,1.0,3.239795602793584,-3.5045369658637706,1.35986558464131,-2.2135885916473534,3.8437300818735314,1.7314215126794572
2.25,2.0,1.0,1,1.4107142857142858,1.0,1.4107142857142858,1.0,3.0892857142857144,3.0,1.0,1.0,3.0357142857142856,3.0,1.0178571428571428,1.0,1.0,1.0,1.2678571428571428,1.0,1.1071428571428572,1,2.107142857142857,2.0,0,56,Fabrication,1.0,1.0,4.913043478260869,5.0,46,1,5,1,945099,1.0,1.0,1.8695652173913044,1.0,2.3702258082323473,-0.6940246572243548,1.7363109595853288,-2.268922307101926,3.5207215433048025,1.988034701447365
1.6508771929824562,1.0,1.0491228070175438,1,1.0,1.0,1.0,1.0,4.515097690941387,5.0,1.043859649122807,1.0,1.947368421052632,2.0,1.0017761989342806,1.0,1.0,1.0,2.2333333333333334,2.0,1.0140350877192983,1,2.784210526315789,2.0,7,563,Elect Comp,1.0162162162162165,1.0,4.681081081081081,5.0,370,1,5,1,1000076,1.0,1.0,1.2083333333333333,1.0,2.636312020781101,-0.880252605445952,3.361005806744318,-1.0797041515457022,3.673468060715428,2.02221755908711
2.0,2.0,1.0,1,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.5,2.5,1.0,1,5.0,5.0,0,2,Unknown,1.0,1.0,1.0,1.0,1,1,1,1,1000076,1.0,1.0,1.2083333333333333,1.0,3.2307713808939096,-2.845890443757017,4.400060532202046,-1.813888510389754,4.933035791841473,1.7641736780807198
2.0307692307692307,2.0,1.0769230769230769,1,4.926923076923077,5.0,4.930769230769231,5.0,1.415686274509804,1.0,1.0038461538461538,1.0,2.5538461538461537,3.0,2.6882352941176477,3.0,1.0365384615384616,1.0,2.671153846153846,3.0,3.003846153846154,3,4.93653846153846,5.0,10,510,Antenna,1.0,1.0,5.0,5.0,1,1,5,1,1000150,1.9583333333333333,1.0,2.0,1.0,5.539341597147353,-2.877132025839673,0.645242249885395,-1.916769312518431,3.2433785880754233,1.5134445758500532
2.029374201787995,2.0,1.1200510855683272,1,3.210727969348659,3.0,3.156449553001277,3.0,2.031599736668861,2.0,1.0217113665389528,1.0,2.3250319284802043,3.0,1.4450296247531271,1.0,1.0140485312899106,1.0,1.7943805874840355,2.0,2.7458492975734354,3,3.185185185185185,2.0,47,1519,Raw PCB,1.0060975609756098,1.0,4.807926829268292,5.0,656,1,5,1,1000212,1.6666666666666667,1.0,3.208333333333333,3.0,4.324087188727017,-1.3253331007484876,1.0090182026700893,-1.7921510783872672,2.9704192806818326,1.4779656015258633
2.0,2.0,1.0,1,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,5.0,5.0,0,1,Unknown,1.0,1.0,5.0,5.0,3,1,5,1,1000212,1.6666666666666667,1.0,3.208333333333333,3.0,3.7449639394661465,-3.3405018754425275,1.2884804129760823,-1.9947002100527487,4.138322781714685,2.065417614045039
